nd,number,date,organ,year,basin,species,area,quota_type,legal_name,inn,share_pct,volume_tons,contract_no,contract_date_start,contract_date_end
,,,calculations.fish.gov.ru,2026,Волжско-Каспийский рыбохозяйственный бассейн,Сазан,,Промышленная,ООО СХП «ПОНИЗОВЬЕ МДЦ»,3007000990,,0.896,,,
,,,calculations.fish.gov.ru,2026,Волжско-Каспийский рыбохозяйственный бассейн,Сазан,,Промышленная,ООО «ТАЛОВКА»,0531005261,,0.625,,,
,,,calculations.fish.gov.ru,2026,Волжско-Каспийский рыбохозяйственный бассейн,Сазан,,Промышленная,ООО «ТЕРЕК»,0517007771,,0.471,,,
,,,calculations.fish.gov.ru,2026,Волжско-Каспийский рыбохозяйственный бассейн,Сазан,,Промышленная,ООО «ТРАВИНСКАЯ-1»,3019023286,,0.03,,,
,,,calculations.fish.gov.ru,2026,Волжско-Каспийский рыбохозяйственный бассейн,Сазан,,Промышленная,ООО «ТУРАЛИ - КАСПИЙ»,0562049727,,1.496,,,
,,,calculations.fish.gov.ru,2026,Волжско-Каспийский рыбохозяйственный бассейн,Сазан,,Промышленная,ООО «ФРЕД»,3005005110,,0.202,,,
,,,calculations.fish.gov.ru,2026,Волжско-Каспийский рыбохозяйственный бассейн,Сазан,,Промышленная,ООО «ФРЕД»,3005005110,,0.044,,,
,,,calculations.fish.gov.ru,2026,Волжско-Каспийский рыбохозяйственный бассейн,Сазан,,Промышленная,ООО «ХОЛОДИЛЬНИК ВОЛОДАРСКИЙ»,3019007767,,1.282,,,
,,,calculations.fish.gov.ru,2026,Волжско-Каспийский рыбохозяйственный бассейн,Сазан,,Промышленная,ООО «ЧЕРНОБЫЛЬ»,0517000230,,0.453,,,
,,,calculations.fish.gov.ru,2026,Волжско-Каспийский рыбохозяйственный бассейн,Сазан,,Промышленная,ООО «ШТОРМ»,3019026872,,0.296,,,
,,,calculations.fish.gov.ru,2026,Волжско-Каспийский рыбохозяйственный бассейн,Сазан,,Промышленная,ООО «ЮГ-2020»,3019030942,,0.752,,,
,,,calculations.fish.gov.ru,2026,Волжско-Каспийский рыбохозяйственный бассейн,Сазан,,Промышленная,ООО «ЯМАХА»,0531006152,,0.272,,,
,,,calculations.fish.gov.ru,2026,Волжско-Каспийский рыбохозяйственный бассейн,Сазан,,Промышленная,«ПРИБОЙ» РСХА,0531004740,,1.847,,,
,,,calculations.fish.gov.ru,2026,Волжско-Каспийский рыбохозяйственный бассейн,Сазан,,Промышленная,ПСК «РА «СТРЕЖЕНЬ»,3002005049,,0.578,,,
,,,calculations.fish.gov.ru,2026,Волжско-Каспийский рыбохозяйственный бассейн,Сазан,,Промышленная,Р.А. «ДЕЛЬТА»,3006006477,,0.223,,,
,,,calculations.fish.gov.ru,2026,Волжско-Каспийский рыбохозяйственный бассейн,Сазан,,Промышленная,Р.А. «ДЕЛЬТА»,3006006477,,0.593,,,
,,,calculations.fish.gov.ru,2026,Волжско-Каспийский рыбохозяйственный бассейн,Сазан,,Промышленная,Р.А. «ДЕЛЬТА»,3006006477,,0.222,,,
,,,calculations.fish.gov.ru,2026,Волжско-Каспийский рыбохозяйственный бассейн,Сазан,,Промышленная,РА «РАДУГА»,3002004542,,0.587,,,
,,,calculations.fish.gov.ru,2026,Волжско-Каспийский рыбохозяйственный бассейн,Сазан,,Промышленная,РА «ЧЕЛЮСКИНЕЦ»,3002004824,,0.957,,,
,,,calculations.fish.gov.ru,2026,Волжско-Каспийский рыбохозяйственный бассейн,Сазан,,Промышленная,Р.К. «АСТРАХАНЕЦ»,3002005000,,0.71,,,
,,,calculations.fish.gov.ru,2026,Волжско-Каспийский рыбохозяйственный бассейн,Сазан,,Промышленная,Р/К ИМЕНИ ХХ ПАРТСЪЕЗДА,3002000523,,0.629,,,
,,,calculations.fish.gov.ru,2026,Волжско-Каспийский рыбохозяйственный бассейн,Сазан,,Промышленная,РПКК «ВОЛНА РЕВОЛЮЦИИ»,0517001843,,1.612,,,
,,,calculations.fish.gov.ru,2026,Волжско-Каспийский рыбохозяйственный бассейн,Сазан,,Промышленная,РПКК «ЗАВЕТЫ ИЛЬИЧА»,0517004178,,1.251,,,
,,,calculations.fish.gov.ru,2026,Волжско-Каспийский рыбохозяйственный бассейн,Сазан,,Промышленная,РЫБОЛОВЕЦКИЙ КОЛХОЗ ИМЕНИ В.И.ЛЕНИНА,3004000374,,0.661,,,
,,,calculations.fish.gov.ru,2026,Волжско-Каспийский рыбохозяйственный бассейн,Сазан,,Промышленная,РЫБОЛОВЕЦКИЙ КОЛХОЗ «ЛОТОС»,3005000377,,1.095,,,
,,,calculations.fish.gov.ru,2026,Волжско-Каспийский рыбохозяйственный бассейн,Сазан,,Промышленная,РЫБОЛОВЕЦКИЙ КОЛХОЗ «ПОБЕДА»,3002004920,,0.469,,,
,,,calculations.fish.gov.ru,2026,Волжско-Каспийский рыбохозяйственный бассейн,Сазан,,Промышленная,«СОЮЗ - ЧЕРНОБЫЛЬ» ООО,0531005293,,0.684,,,
,,,calculations.fish.gov.ru,2026,Волжско-Каспийский рыбохозяйственный бассейн,Сазан,,Промышленная,СПК «ПОСЕЙДОН»,0531012029,,2.215,,,
,,,calculations.fish.gov.ru,2026,Волжско-Каспийский рыбохозяйственный бассейн,Сазан,,Промышленная,СПК «РОДИНА»,3005006435,,0.335,,,
,,,calculations.fish.gov.ru,2026,Волжско-Каспийский рыбохозяйственный бассейн,Сазан,,Промышленная,СПРК «БЕШТУГ»,3002005320,,0.036,,,
,,,calculations.fish.gov.ru,2026,Волжско-Каспийский рыбохозяйственный бассейн,Сазан,,Промышленная,ФСПМСБ,0803002894,,7.249,,,
,,,calculations.fish.gov.ru,2026,Волжско-Каспийский рыбохозяйственный бассейн,Сом пресноводный,,Промышленная,АО «АСТРАХАНЬ-РЫБА»,3002005120,,3.507,,,
,,,calculations.fish.gov.ru,2026,Волжско-Каспийский рыбохозяйственный бассейн,Сом пресноводный,,Промышленная,АО «КРАЙНОВСКИЙ РЫБОКОМБИНАТ»,0517008670,,0.026,,,
,,,calculations.fish.gov.ru,2026,Волжско-Каспийский рыбохозяйственный бассейн,Сом пресноводный,,Промышленная,АРТЕЛЬ «МАЯК»,3007007610,,0.659,,,
,,,calculations.fish.gov.ru,2026,Волжско-Каспийский рыбохозяйственный бассейн,Сом пресноводный,,Промышленная,АРТЕЛЬ «ПУТЬ РЫБАКА»,0531000312,,0.025,,,
,,,calculations.fish.gov.ru,2026,Волжско-Каспийский рыбохозяйственный бассейн,Сом пресноводный,,Промышленная,АССОЦИАЦИЯ РПП РК,0814151023,,0.953,,,
,,,calculations.fish.gov.ru,2026,Волжско-Каспийский рыбохозяйственный бассейн,Сом пресноводный,,Промышленная,ЗАО «МТС-СЕЛЬХОЗТЕХНИКА»,0531003440,,0.042,,,
,,,calculations.fish.gov.ru,2026,Волжско-Каспийский рыбохозяйственный бассейн,Сом пресноводный,,Промышленная,ИП Абдулбеков Магомедсалам Ибрагимович,052100473648,,0.011,,,
,,,calculations.fish.gov.ru,2026,Волжско-Каспийский рыбохозяйственный бассейн,Сом пресноводный,,Промышленная,ИП Богатов Михаил Александрович,080300003099,,1.63,,,
,,,calculations.fish.gov.ru,2026,Волжско-Каспийский рыбохозяйственный бассейн,Сом пресноводный,,Промышленная,ИП Воронцов Юрий Михайлович,300700031002,,0.193,,,
,,,calculations.fish.gov.ru,2026,Волжско-Каспийский рыбохозяйственный бассейн,Сом пресноводный,,Промышленная,НП ООО «КАСПИЙ»,3019009490,,1.809,,,
,,,calculations.fish.gov.ru,2026,Волжско-Каспийский рыбохозяйственный бассейн,Сом пресноводный,,Промышленная,НП ООО «КАСПИЙ»,3019009490,,1.652,,,
,,,calculations.fish.gov.ru,2026,Волжско-Каспийский рыбохозяйственный бассейн,Сом пресноводный,,Промышленная,ООО «АГАТ»,0813006584,,0.734,,,
,,,calculations.fish.gov.ru,2026,Волжско-Каспийский рыбохозяйственный бассейн,Сом пресноводный,,Промышленная,ООО «АКВАКУЛЬТУРА»,0560033030,,0.007,,,
,,,calculations.fish.gov.ru,2026,Волжско-Каспийский рыбохозяйственный бассейн,Сом пресноводный,,Промышленная,ООО «АМП»,3000008245,,2.111,,,
,,,calculations.fish.gov.ru,2026,Волжско-Каспийский рыбохозяйственный бассейн,Сом пресноводный,,Промышленная,ООО «АМП»,3000008245,,2.683,,,
,,,calculations.fish.gov.ru,2026,Волжско-Каспийский рыбохозяйственный бассейн,Сом пресноводный,,Промышленная,ООО «АСТРА-ФИШ ХАУЗ»,3025036928,,0.93,,,
,,,calculations.fish.gov.ru,2026,Волжско-Каспийский рыбохозяйственный бассейн,Сом пресноводный,,Промышленная,ООО «БАРРАКУДА»,0547005429,,0.007,,,
,,,calculations.fish.gov.ru,2026,Волжско-Каспийский рыбохозяйственный бассейн,Сом пресноводный,,Промышленная,ООО «БРЯНСК»,0517000215,,0.01,,,
,,,calculations.fish.gov.ru,2026,Волжско-Каспийский рыбохозяйственный бассейн,Сом пресноводный,,Промышленная,ООО «БРЯНСКИЙ РЫБЗАВОД»,0517009137,,0.011,,,
,,,calculations.fish.gov.ru,2026,Волжско-Каспийский рыбохозяйственный бассейн,Сом пресноводный,,Промышленная,ООО «ВИРА»,3019029513,,0.035,,,
,,,calculations.fish.gov.ru,2026,Волжско-Каспийский рыбохозяйственный бассейн,Сом пресноводный,,Промышленная,ООО «ВОЛОДАРСКИЙ РЫБНЫЙ ПРОМЫСЕЛ»,3019015550,,1.62,,,
,,,calculations.fish.gov.ru,2026,Волжско-Каспийский рыбохозяйственный бассейн,Сом пресноводный,,Промышленная,ООО «ГУНИБ»,0517009419,,0.017,,,
,,,calculations.fish.gov.ru,2026,Волжско-Каспийский рыбохозяйственный бассейн,Сом пресноводный,,Промышленная,ООО «ЖЕМЧУГ»,0517010171,,0.018,,,
